2.989,-9.222,105.854,215.2632294,
2.983,-9.247,105.416,215.2632294,
2.986,-9.234,105.416,215.2632294,
2.989,-9.222,105.416,215.2632294,
0.837,-8.711,105.416,98.11354065,
1.543,-8.879,105.416,98.11354065,
2.248,-9.046,105.416,98.11354065,
0.837,-8.711,105.854,98.11354065,
1.543,-8.879,105.854,98.11354065,
2.248,-9.046,105.854,98.11354065,
0.837,-8.711,106.291,98.11354065,
1.543,-8.879,106.291,98.11354065,
2.248,-9.046,106.291,98.11354065,
0.832,-8.735,105.416,98.94665527,
0.834,-8.723,105.416,98.94665527,
0.837,-8.711,105.416,98.94665527,
0.832,-8.735,105.854,98.94665527,
0.834,-8.723,105.854,98.94665527,
0.837,-8.711,105.854,98.94665527,
0.832,-8.735,106.291,98.94665527,
0.834,-8.723,106.291,98.94665527,
0.837,-8.711,106.291,98.94665527,
0.832,-8.735,106.291,260.9542542,
1.537,-8.903,106.291,260.9542542,
2.242,-9.071,106.291,260.9542542,
0.832,-8.735,105.854,260.9542542,
1.537,-8.903,105.854,260.9542542,
2.242,-9.071,105.854,260.9542542,
0.832,-8.735,105.416,260.9542542,
1.537,-8.903,105.416,260.9542542,
2.242,-9.071,105.416,260.9542542,
2.242,-9.071,106.291,215.2632294,
2.245,-9.058,106.291,215.2632294,
2.248,-9.046,106.291,215.2632294,
2.242,-9.071,105.854,215.2632294,
2.245,-9.058,105.854,215.2632294,
2.248,-9.046,105.854,215.2632294,
2.242,-9.071,105.416,215.2632294,
2.245,-9.058,105.416,215.2632294,
2.248,-9.046,105.416,215.2632294,
2.989,-9.222,104.541,98.11354065,
3.694,-9.390,104.541,98.11354065,
4.400,-9.558,104.541,98.11354065,
2.989,-9.222,104.979,98.11354065,
3.694,-9.390,104.979,98.11354065,
4.400,-9.558,104.979,98.11354065,
2.989,-9.222,105.416,98.11354065,
3.694,-9.390,105.416,98.11354065,
4.400,-9.558,105.416,98.11354065,
2.983,-9.247,104.541,98.94665527,
2.986,-9.234,104.541,98.94665527,
2.989,-9.222,104.541,98.94665527,
2.983,-9.247,104.979,98.94665527,
2.986,-9.234,104.979,98.94665527,
2.989,-9.222,104.979,98.94665527,
2.983,-9.247,105.416,98.94665527,
2.986,-9.234,105.416,98.94665527,
2.989,-9.222,105.416,98.94665527,
2.983,-9.247,105.416,260.9542542,
3.688,-9.414,105.416,260.9542542,
4.394,-9.582,105.416,260.9542542,
2.983,-9.247,104.979,260.9542542,
3.688,-9.414,104.979,260.9542542,
4.394,-9.582,104.979,260.9542542,
2.983,-9.247,104.541,260.9542542,
3.688,-9.414,104.541,260.9542542,
4.394,-9.582,104.541,260.9542542,
4.394,-9.582,105.416,215.2632294,
4.397,-9.570,105.416,215.2632294,
4.400,-9.558,105.416,215.2632294,
4.394,-9.582,104.979,215.2632294,
4.397,-9.570,104.979,215.2632294,
4.400,-9.558,104.979,215.2632294,
4.394,-9.582,104.541,215.2632294,
4.397,-9.570,104.541,215.2632294,
4.400,-9.558,104.541,215.2632294,
2.248,-9.046,104.541,98.11354065,
2.618,-9.134,104.541,98.11354065,
2.989,-9.222,104.541,98.11354065,
2.248,-9.046,104.979,98.11354065,
2.618,-9.134,104.979,98.11354065,
2.989,-9.222,104.979,98.11354065,
2.248,-9.046,105.416,98.11354065,
2.618,-9.134,105.416,98.11354065,
2.989,-9.222,105.416,98.11354065,
2.242,-9.071,104.541,98.94665527,
2.245,-9.058,104.541,98.94665527,
2.248,-9.046,104.541,98.94665527,
2.242,-9.071,104.979,98.94665527,
2.245,-9.058,104.979,98.94665527,
2.248,-9.046,104.979,98.94665527,
2.242,-9.071,105.416,98.94665527,
2.245,-9.058,105.416,98.94665527,
2.248,-9.046,105.416,98.94665527,
2.242,-9.071,105.416,260.9542542,
2.613,-9.159,105.416,260.9542542,
2.983,-9.247,105.416,260.9542542,
2.242,-9.071,104.979,260.9542542,
2.613,-9.159,104.979,260.9542542,
2.983,-9.247,104.979,260.9542542,
2.242,-9.071,104.541,260.9542542,
2.613,-9.159,104.541,260.9542542,
2.983,-9.247,104.541,260.9542542,
2.983,-9.247,105.416,215.2632294,
2.986,-9.234,105.416,215.2632294,
2.989,-9.222,105.416,215.2632294,
2.983,-9.247,104.979,215.2632294,
2.986,-9.234,104.979,215.2632294,
2.989,-9.222,104.979,215.2632294,
2.983,-9.247,104.541,215.2632294,
2.986,-9.234,104.541,215.2632294,
2.989,-9.222,104.541,215.2632294,
0.837,-8.711,104.541,98.11354065,
1.543,-8.879,104.541,98.11354065,
2.248,-9.046,104.541,98.11354065,
0.837,-8.711,104.979,98.11354065,
1.543,-8.879,104.979,98.11354065,
2.248,-9.046,104.979,98.11354065,
0.837,-8.711,105.416,98.11354065,
1.543,-8.879,105.416,98.11354065,
2.248,-9.046,105.416,98.11354065,
0.832,-8.735,104.541,98.94665527,
0.834,-8.723,104.541,98.94665527,
0.837,-8.711,104.541,98.94665527,
0.832,-8.735,104.979,98.94665527,
0.834,-8.723,104.979,98.94665527,
0.837,-8.711,104.979,98.94665527,
0.832,-8.735,105.416,98.94665527,
0.834,-8.723,105.416,98.94665527,
0.837,-8.711,105.416,98.94665527,
0.832,-8.735,105.416,260.9542542,
1.537,-8.903,105.416,260.9542542,
2.242,-9.071,105.416,260.9542542,
0.832,-8.735,104.979,260.9542542,
1.537,-8.903,104.979,260.9542542,
2.242,-9.071,104.979,260.9542542,
0.832,-8.735,104.541,260.9542542,
1.537,-8.903,104.541,260.9542542,
2.242,-9.071,104.541,260.9542542,
2.242,-9.071,105.416,215.2632294,
2.245,-9.058,105.416,215.2632294,
2.248,-9.046,105.416,215.2632294,
2.242,-9.071,104.979,215.2632294,
2.245,-9.058,104.979,215.2632294,
2.248,-9.046,104.979,215.2632294,
2.242,-9.071,104.541,215.2632294,
2.245,-9.058,104.541,215.2632294,
2.248,-9.046,104.541,215.2632294,
2.989,-9.222,103.666,98.11354065,
3.694,-9.390,103.666,98.11354065,
4.400,-9.558,103.666,98.11354065,
2.989,-9.222,104.104,98.11354065,
3.694,-9.390,104.104,98.11354065,
4.400,-9.558,104.104,98.11354065,
2.989,-9.222,104.541,98.11354065,
3.694,-9.390,104.541,98.11354065,
4.400,-9.558,104.541,98.11354065,
2.983,-9.247,103.666,98.94665527,
2.986,-9.234,103.666,98.94665527,
2.989,-9.222,103.666,98.94665527,
2.983,-9.247,104.104,98.94665527,
2.986,-9.234,104.104,98.94665527,
2.989,-9.222,104.104,98.94665527,
2.983,-9.247,104.541,98.94665527,
2.986,-9.234,104.541,98.94665527,
2.989,-9.222,104.541,98.94665527,
2.983,-9.247,104.541,260.9542542,
3.688,-9.414,104.541,260.9542542,
4.394,-9.582,104.541,260.9542542,
2.983,-9.247,104.104,260.9542542,
3.688,-9.414,104.104,260.9542542,
4.394,-9.582,104.104,260.9542542,
2.983,-9.247,103.666,260.9542542,
3.688,-9.414,103.666,260.9542542,
4.394,-9.582,103.666,260.9542542,
4.394,-9.582,104.541,215.2632294,
4.397,-9.570,104.541,215.2632294,
4.400,-9.558,104.541,215.2632294,
4.394,-9.582,104.104,215.2632294,
4.397,-9.570,104.104,215.2632294,
4.400,-9.558,104.104,215.2632294,
4.394,-9.582,103.666,215.2632294,
4.397,-9.570,103.666,215.2632294,
4.400,-9.558,103.666,215.2632294,
2.248,-9.046,103.666,98.11354065,
2.618,-9.134,103.666,98.11354065,
2.989,-9.222,103.666,98.11354065,
2.248,-9.046,104.104,98.11354065,
2.618,-9.134,104.104,98.11354065,
2.989,-9.222,104.104,98.11354065,
2.248,-9.046,104.541,98.11354065,
2.618,-9.134,104.541,98.11354065,
2.989,-9.222,104.541,98.11354065,
2.242,-9.071,103.666,98.94665527,
2.245,-9.058,103.666,98.94665527,
2.248,-9.046,103.666,98.94665527,
2.242,-9.071,104.104,98.94665527,
2.245,-9.058,104.104,98.94665527,
2.248,-9.046,104.104,98.94665527,
2.242,-9.071,104.541,98.94665527,
2.245,-9.058,104.541,98.94665527,
2.248,-9.046,104.541,98.94665527,
2.242,-9.071,104.541,260.9542542,
2.613,-9.159,104.541,260.9542542,
2.983,-9.247,104.541,260.9542542,
2.242,-9.071,104.104,260.9542542,
2.613,-9.159,104.104,260.9542542,
2.983,-9.247,104.104,260.9542542,
2.242,-9.071,103.666,260.9542542,
2.613,-9.159,103.666,260.9542542,
2.983,-9.247,103.666,260.9542542,
2.983,-9.247,104.541,215.2632294,
2.986,-9.234,104.541,215.2632294,
2.989,-9.222,104.541,215.2632294,
2.983,-9.247,104.104,215.2632294,
2.986,-9.234,104.104,215.2632294,
2.989,-9.222,104.104,215.2632294,
2.983,-9.247,103.666,215.2632294,
2.986,-9.234,103.666,215.2632294,
2.989,-9.222,103.666,215.2632294,
0.837,-8.711,103.666,98.11354065,
1.543,-8.879,103.666,98.11354065,
2.248,-9.046,103.666,98.11354065,
0.837,-8.711,104.104,98.11354065,
1.543,-8.879,104.104,98.11354065,
2.248,-9.046,104.104,98.11354065,
0.837,-8.711,104.541,98.11354065,
1.543,-8.879,104.541,98.11354065,
2.248,-9.046,104.541,98.11354065,
0.832,-8.735,103.666,98.94665527,
0.834,-8.723,103.666,98.94665527,
0.837,-8.711,103.666,98.94665527,
0.832,-8.735,104.104,98.94665527,
0.834,-8.723,104.104,98.94665527,
0.837,-8.711,104.104,98.94665527,
0.832,-8.735,104.541,98.94665527,
0.834,-8.723,104.541,98.94665527,
0.837,-8.711,104.541,98.94665527,
0.832,-8.735,104.541,260.9542542,
1.537,-8.903,104.541,260.9542542,
2.242,-9.071,104.541,260.9542542,
0.832,-8.735,104.104,260.9542542,
1.537,-8.903,104.104,260.9542542,
2.242,-9.071,104.104,260.9542542,
0.832,-8.735,103.666,260.9542542,
1.537,-8.903,103.666,260.9542542,
2.242,-9.071,103.666,260.9542542,
2.242,-9.071,104.541,215.2632294,
2.245,-9.058,104.541,215.2632294,
2.248,-9.046,104.541,215.2632294,
2.242,-9.071,104.104,215.2632294,
2.245,-9.058,104.104,215.2632294,
2.248,-9.046,104.104,215.2632294,
2.242,-9.071,103.666,215.2632294,
2.245,-9.058,103.666,215.2632294,
2.248,-9.046,103.666,215.2632294,
7.426,-10.277,106.291,98.11354065,
8.107,-10.439,106.291,98.11354065,
8.788,-10.601,106.291,98.11354065,
7.426,-10.277,106.796,98.11354065,
8.107,-10.439,106.796,98.11354065,
8.788,-10.601,106.796,98.11354065,
7.426,-10.277,107.301,98.11354065,
8.107,-10.439,107.301,98.11354065,
8.788,-10.601,107.301,98.11354065,
7.420,-10.301,106.291,98.94665527,
7.423,-10.289,106.291,98.94665527,
7.426,-10.277,106.291,98.94665527,
7.420,-10.301,106.796,98.94665527,
7.423,-10.289,106.796,98.94665527,
7.426,-10.277,106.796,98.94665527,
7.420,-10.301,107.301,98.94665527,
7.423,-10.289,107.301,98.94665527,
7.426,-10.277,107.301,98.94665527,
7.420,-10.301,107.301,260.9542542,
8.101,-10.463,107.301,260.9542542,
8.782,-10.625,107.301,260.9542542,
7.420,-10.301,106.796,260.9542542,
8.101,-10.463,106.796,260.9542542,
8.782,-10.625,106.796,260.9542542,
7.420,-10.301,106.291,260.9542542,
8.101,-10.463,106.291,260.9542542,
8.782,-10.625,106.291,260.9542542,
8.782,-10.625,107.301,215.2632294,
8.785,-10.613,107.301,215.2632294,
8.788,-10.601,107.301,215.2632294,
8.782,-10.625,106.796,215.2632294,
8.785,-10.613,106.796,215.2632294,
8.788,-10.601,106.796,215.2632294,
8.782,-10.625,106.291,215.2632294,
8.785,-10.613,106.291,215.2632294,
8.788,-10.601,106.291,215.2632294,
6.685,-10.101,106.291,98.11354065,
7.055,-10.189,106.291,98.11354065,
7.426,-10.277,106.291,98.11354065,
6.685,-10.101,106.796,98.11354065,
7.055,-10.189,106.796,98.11354065,
7.426,-10.277,106.796,98.11354065,
6.685,-10.101,107.301,98.11354065,
7.055,-10.189,107.301,98.11354065,
7.426,-10.277,107.301,98.11354065,
6.679,-10.125,106.291,98.94665527,
6.682,-10.113,106.291,98.94665527,
6.685,-10.101,106.291,98.94665527,
6.679,-10.125,106.796,98.94665527,
6.682,-10.113,106.796,98.94665527,
6.685,-10.101,106.796,98.94665527,
6.679,-10.125,107.301,98.94665527,
6.682,-10.113,107.301,98.94665527,
6.685,-10.101,107.301,98.94665527,
6.679,-10.125,107.301,260.9542542,
7.049,-10.213,107.301,260.9542542,
7.420,-10.301,107.301,260.9542542,
6.679,-10.125,106.796,260.9542542,
7.049,-10.213,106.796,260.9542542,
7.420,-10.301,106.796,260.9542542,
6.679,-10.125,106.291,260.9542542,
7.049,-10.213,106.291,260.9542542,
7.420,-10.301,106.291,260.9542542,
7.420,-10.301,107.301,215.2632294,
7.423,-10.289,107.301,215.2632294,
7.426,-10.277,107.301,215.2632294,
7.420,-10.301,106.796,215.2632294,
7.423,-10.289,106.796,215.2632294,
7.426,-10.277,106.796,215.2632294,
7.420,-10.301,106.291,215.2632294,
7.423,-10.289,106.291,215.2632294,
7.426,-10.277,106.291,215.2632294,
5.249,-9.760,106.291,98.11354065,
5.967,-9.930,106.291,98.11354065,
6.685,-10.101,106.291,98.11354065,
5.249,-9.760,106.796,98.11354065,
5.967,-9.930,106.796,98.11354065,
6.685,-10.101,106.796,98.11354065,
5.249,-9.760,107.301,98.11354065,
5.967,-9.930,107.301,98.11354065,
6.685,-10.101,107.301,98.11354065,
5.243,-9.784,106.291,98.94665527,
5.246,-9.772,106.291,98.94665527,
5.249,-9.760,106.291,98.94665527,
5.243,-9.784,106.796,98.94665527,
5.246,-9.772,106.796,98.94665527,
5.249,-9.760,106.796,98.94665527,
5.243,-9.784,107.301,98.94665527,
5.246,-9.772,107.301,98.94665527,
5.249,-9.760,107.301,98.94665527,
5.243,-9.784,107.301,260.9542542,
5.961,-9.955,107.301,260.9542542,
6.679,-10.125,107.301,260.9542542,
5.243,-9.784,106.796,260.9542542,
5.961,-9.955,106.796,260.9542542,
6.679,-10.125,106.796,260.9542542,
5.243,-9.784,106.291,260.9542542,
5.961,-9.955,106.291,260.9542542,
6.679,-10.125,106.291,260.9542542,
6.679,-10.125,107.301,215.2632294,
6.682,-10.113,107.301,215.2632294,
6.685,-10.101,107.301,215.2632294,
6.679,-10.125,106.796,215.2632294,
6.682,-10.113,106.796,215.2632294,
6.685,-10.101,106.796,215.2632294,
6.679,-10.125,106.291,215.2632294,
6.682,-10.113,106.291,215.2632294,
6.685,-10.101,106.291,215.2632294,
7.426,-10.277,105.416,98.11354065,
8.107,-10.439,105.416,98.11354065,
8.788,-10.601,105.416,98.11354065,
7.426,-10.277,105.854,98.11354065,
8.107,-10.439,105.854,98.11354065,
8.788,-10.601,105.854,98.11354065,
7.426,-10.277,106.291,98.11354065,
8.107,-10.439,106.291,98.11354065,
8.788,-10.601,106.291,98.11354065,
7.420,-10.301,105.416,98.94665527,
7.423,-10.289,105.416,98.94665527,
7.426,-10.277,105.416,98.94665527,
7.420,-10.301,105.854,98.94665527,
7.423,-10.289,105.854,98.94665527,
7.426,-10.277,105.854,98.94665527,
7.420,-10.301,106.291,98.94665527,
7.423,-10.289,106.291,98.94665527,
7.426,-10.277,106.291,98.94665527,
7.420,-10.301,106.291,260.9542542,
8.101,-10.463,106.291,260.9542542,
8.782,-10.625,106.291,260.9542542,
7.420,-10.301,105.854,260.9542542,
8.101,-10.463,105.854,260.9542542,
8.782,-10.625,105.854,260.9542542,
7.420,-10.301,105.416,260.9542542,
8.101,-10.463,105.416,260.9542542,
8.782,-10.625,105.416,260.9542542,
8.782,-10.625,106.291,215.2632294,
8.785,-10.613,106.291,215.2632294,
8.788,-10.601,106.291,215.2632294,
8.782,-10.625,105.854,215.2632294,
8.785,-10.613,105.854,215.2632294,
8.788,-10.601,105.854,215.2632294,
8.782,-10.625,105.416,215.2632294,
8.785,-10.613,105.416,215.2632294,
8.788,-10.601,105.416,215.2632294,
6.685,-10.101,105.416,98.11354065,
7.055,-10.189,105.416,98.11354065,
7.426,-10.277,105.416,98.11354065,
6.685,-10.101,105.854,98.11354065,
7.055,-10.189,105.854,98.11354065,
7.426,-10.277,105.854,98.11354065,
6.685,-10.101,106.291,98.11354065,
7.055,-10.189,106.291,98.11354065,
7.426,-10.277,106.291,98.11354065,
6.679,-10.125,105.416,98.94665527,
6.682,-10.113,105.416,98.94665527,
6.685,-10.101,105.416,98.94665527,
6.679,-10.125,105.854,98.94665527,
6.682,-10.113,105.854,98.94665527,
6.685,-10.101,105.854,98.94665527,
6.679,-10.125,106.291,98.94665527,
6.682,-10.113,106.291,98.94665527,
6.685,-10.101,106.291,98.94665527,
6.679,-10.125,106.291,260.9542542,
7.049,-10.213,106.291,260.9542542,
7.420,-10.301,106.291,260.9542542,
6.679,-10.125,105.854,260.9542542,
7.049,-10.213,105.854,260.9542542,
7.420,-10.301,105.854,260.9542542,
6.679,-10.125,105.416,260.9542542,
7.049,-10.213,105.416,260.9542542,
7.420,-10.301,105.416,260.9542542,
7.420,-10.301,106.291,215.2632294,
7.423,-10.289,106.291,215.2632294,
7.426,-10.277,106.291,215.2632294,
7.420,-10.301,105.854,215.2632294,
7.423,-10.289,105.854,215.2632294,
7.426,-10.277,105.854,215.2632294,
7.420,-10.301,105.416,215.2632294,
7.423,-10.289,105.416,215.2632294,
7.426,-10.277,105.416,215.2632294,
5.249,-9.760,105.416,98.11354065,
5.967,-9.930,105.416,98.11354065,
6.685,-10.101,105.416,98.11354065,
5.249,-9.760,105.854,98.11354065,
5.967,-9.930,105.854,98.11354065,
6.685,-10.101,105.854,98.11354065,
5.249,-9.760,106.291,98.11354065,
5.967,-9.930,106.291,98.11354065,
6.685,-10.101,106.291,98.11354065,
5.243,-9.784,105.416,98.94665527,
5.246,-9.772,105.416,98.94665527,
5.249,-9.760,105.416,98.94665527,
5.243,-9.784,105.854,98.94665527,
5.246,-9.772,105.854,98.94665527,
5.249,-9.760,105.854,98.94665527,
5.243,-9.784,106.291,98.94665527,
5.246,-9.772,106.291,98.94665527,
5.249,-9.760,106.291,98.94665527,
5.243,-9.784,106.291,260.9542542,
5.961,-9.955,106.291,260.9542542,
6.679,-10.125,106.291,260.9542542,
5.243,-9.784,105.854,260.9542542,
5.961,-9.955,105.854,260.9542542,
6.679,-10.125,105.854,260.9542542,
5.243,-9.784,105.416,260.9542542,
5.961,-9.955,105.416,260.9542542,
6.679,-10.125,105.416,260.9542542,
6.679,-10.125,106.291,215.2632294,
6.682,-10.113,106.291,215.2632294,
6.685,-10.101,106.291,215.2632294,
6.679,-10.125,105.854,215.2632294,
6.682,-10.113,105.854,215.2632294,
6.685,-10.101,105.854,215.2632294,
6.679,-10.125,105.416,215.2632294,
6.682,-10.113,105.416,215.2632294,
6.685,-10.101,105.416,215.2632294,
7.426,-10.277,104.541,98.11354065,
8.107,-10.439,104.541,98.11354065,
8.788,-10.601,104.541,98.11354065,
7.426,-10.277,104.979,98.11354065,
8.107,-10.439,104.979,98.11354065,
8.788,-10.601,104.979,98.11354065,
7.426,-10.277,105.416,98.11354065,
8.107,-10.439,105.416,98.11354065,
8.788,-10.601,105.416,98.11354065,
7.420,-10.301,104.541,98.94665527,
7.423,-10.289,104.541,98.94665527,
7.426,-10.277,104.541,98.94665527,
7.420,-10.301,104.979,98.94665527,
7.423,-10.289,104.979,98.94665527,
7.426,-10.277,104.979,98.94665527,
7.420,-10.301,105.416,98.94665527,
7.423,-10.289,105.416,98.94665527,
7.426,-10.277,105.416,98.94665527,
7.420,-10.301,105.416,260.9542542,
8.101,-10.463,105.416,260.9542542,
8.782,-10.625,105.416,260.9542542,
7.420,-10.301,104.979,260.9542542,
8.101,-10.463,104.979,260.9542542,
8.782,-10.625,104.979,260.9542542,
7.420,-10.301,104.541,260.9542542,
8.101,-10.463,104.541,260.9542542,
8.782,-10.625,104.541,260.9542542,
8.782,-10.625,105.416,215.2632294,
8.785,-10.613,105.416,215.2632294,
8.788,-10.601,105.416,215.2632294,
8.782,-10.625,104.979,215.2632294,
8.785,-10.613,104.979,215.2632294,
8.788,-10.601,104.979,215.2632294,
8.782,-10.625,104.541,215.2632294,
8.785,-10.613,104.541,215.2632294,
8.788,-10.601,104.541,215.2632294,
6.685,-10.101,104.541,98.11354065,
7.055,-10.189,104.541,98.11354065,
7.426,-10.277,104.541,98.11354065,
6.685,-10.101,104.979,98.11354065,
7.055,-10.189,104.979,98.11354065,
7.426,-10.277,104.979,98.11354065,
6.685,-10.101,105.416,98.11354065,
7.055,-10.189,105.416,98.11354065,
7.426,-10.277,105.416,98.11354065,
6.679,-10.125,104.541,98.94665527,
6.682,-10.113,104.541,98.94665527,
6.685,-10.101,104.541,98.94665527,
6.679,-10.125,104.979,98.94665527,
6.682,-10.113,104.979,98.94665527,
6.685,-10.101,104.979,98.94665527,
6.679,-10.125,105.416,98.94665527,
